Datum zaúčtování;Datum dokladu;Materiálový doklad;Položka;Závod;Sklad;Materiál;Text materiálu;Skupina materiálu;Druh pohybu;Text druhu pohybu;S/H;Množství;ZMJ;Cena za MJ;Hodnota pohybu;Měna;Výrobní zakázka;Dodavatel;Odběratel;Šarže;Tržba bez DPH;COGS;Režie;Uživatel;Nákladové středisko
26.03.2026;26.03.2026;4900000990;1;2000;0001;1000279;Šroub M112x31;Spojovací materiál;101;Příjem zboží na objednávku;S;514,080;KS;9,52;4894,04;CZK;;PPG Deco Czech;;SN5976;;;;CERNAT;4010 Nákup
26.03.2026;26.03.2026;4900000999;1;2000;0001;1000281;Manžeta 90x49;Těsnění a guma;101;Příjem zboží na objednávku;S;1129,420;KS;32,59;36807,80;CZK;;ABB s.r.o.;;SN4759;;;;VESELAM;4010 Nákup
26.03.2026;26.03.2026;4900001103;1;1000;0001;1000298;Granulát PA6 97;Plasty;101;Příjem zboží na objednávku;S;377,590;KG;78,04;29467,12;CZK;;PPG Deco Czech;;SN1020;;;;VESELAM;4010 Nákup
26.03.2026;26.03.2026;4900001119;1;2000;0001;1000301;Lak polyuretanový RAL 5010;Nátěry a chemie;101;Příjem zboží na objednávku;S;652,170;L;339,05;221118,24;CZK;;ABB s.r.o.;;SN3631;;;;DVORAKP;4010 Nákup
26.03.2026;26.03.2026;4900001203;1;1000;0001;1000316;Tlumič gumový 7;Těsnění a guma;101;Příjem zboží na objednávku;S;867,120;KS;67,08;58166,41;CZK;;ABB s.r.o.;;SN7644;;;;SVOBODM;4010 Nákup
26.03.2026;26.03.2026;4900001252;1;1000;0001;1000324;Profil U 62;Ocel;101;Příjem zboží na objednávku;S;1531,930;KG;40,88;62625,30;CZK;;Killich s.r.o.;;SN8896;;;;NOVAKJ;4010 Nákup
26.03.2026;26.03.2026;4900001433;1;1000;0001;1000359;Profil U 62;Ocel;101;Příjem zboží na objednávku;S;2075,770;KG;43,72;90752,66;CZK;;Trelleborg Bohemia;;SN4059;;;;HORAKT;4010 Nákup
26.03.2026;26.03.2026;4900001723;1;2000;0003;5000134;Dopravník pásový E794;Hotový výrobek;131;Příjem z výroby;S;15,000;KS;1976,93;29653,95;CZK;VZ400032;;;SV9443;;;;KUCERAL;5020 Výroba montáž
26.03.2026;26.03.2026;4900001817;1;2000;0003;5000138;Konzole montážní C661;Hotový výrobek;131;Příjem z výroby;S;7,000;KS;11642,23;81495,61;CZK;VZ400076;;;SV5681;;;;HORAKT;5020 Výroba montáž
26.03.2026;26.03.2026;4900002182;1;1000;0003;5000104;Dopravník pásový E932;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-25,000;KS;2436,00;-60900,00;CZK;;;Magna Exteriors Bohemia;SV7231;83335,94;60900,00;19012,20;DVORAKP;6010 Expedice
26.03.2026;26.03.2026;4900002629;1;2000;0001;1000101;Profil Al 82x12;Hliník;102;Storno příjmu zboží;H;-2192,430;KG;126,57;-277495,87;CZK;;Bossard CZ s.r.o.;;SN5774;;;;HORAKT;4010 Nákup
27.03.2026;27.03.2026;4900000094;1;2000;0001;1000117;Motor 72 kW;Elektro;101;Příjem zboží na objednávku;S;875,360;KS;660,38;578070,24;CZK;;ABB s.r.o.;;SN4953;;;;NOVAKJ;4010 Nákup
27.03.2026;27.03.2026;4900000099;1;2000;0001;1000117;Motor 72 kW;Elektro;101;Příjem zboží na objednávku;S;558,360;KS;660,38;368729,78;CZK;;Hennlich s.r.o.;;SN7297;;;;PROCHAZ;4010 Nákup
27.03.2026;27.03.2026;4900000252;1;1000;0001;1000144;Deska PP 104 mm;Plasty;101;Příjem zboží na objednávku;S;1753,990;KG;75,68;132741,96;CZK;;Metalšrot Tlumačov;;SN1024;;;;KUCERAL;4010 Nákup
27.03.2026;27.03.2026;4900000295;1;1000;0001;1000152;Frekvenční měnič 74 kW;Elektro;101;Příjem zboží na objednávku;S;124,210;KS;607,08;75405,41;CZK;;ArcelorMittal Distribution;;SN9321;;;;VESELAM;4010 Nákup
27.03.2026;27.03.2026;4900000427;1;1000;0001;1000175;Odmašťovač RAL 7035;Nátěry a chemie;101;Příjem zboží na objednávku;S;213,110;L;263,16;56082,03;CZK;;Killich s.r.o.;;SN9990;;;;DVORAKP;4010 Nákup
27.03.2026;27.03.2026;4900000577;1;1000;0001;1000201;Motor 5 kW;Elektro;101;Příjem zboží na objednávku;S;519,350;KS;658,47;341976,39;CZK;;Haberkorn s.r.o.;;SN6942;;;;HORAKT;4010 Nákup
27.03.2026;27.03.2026;4900001070;1;1000;0001;1000293;Matice M3;Spojovací materiál;101;Příjem zboží na objednávku;S;585,140;KS;10,49;6138,12;CZK;;Metalšrot Tlumačov;;SN6274;;;;HORAKT;4010 Nákup
27.03.2026;27.03.2026;4900001143;1;2000;0001;1000305;Granulát ABS 54;Plasty;101;Příjem zboží na objednávku;S;1094,790;KG;83,28;91174,11;CZK;;Fabory CZ;;SN5592;;;;PROCHAZ;4010 Nákup
27.03.2026;27.03.2026;4900001262;1;1000;0001;1000326;Deska PE 12 mm;Plasty;101;Příjem zboží na objednávku;S;755,710;KG;79,39;59995,82;CZK;;Bibus s.r.o.;;SN2573;;;;CERNAT;4010 Nákup
27.03.2026;27.03.2026;4900001434;1;1000;0001;1000359;Profil U 62;Ocel;101;Příjem zboží na objednávku;S;928,380;KG;43,72;40588,77;CZK;;Metalšrot Tlumačov;;SN2179;;;;KUCERAL;4010 Nákup
27.03.2026;27.03.2026;4900001553;1;1000;0001;1000379;O-kroužek 24 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;651,930;KS;10,55;6877,86;CZK;;Metalšrot Tlumačov;;SN4566;;;;CERNAT;4010 Nákup
27.03.2026;27.03.2026;4900001597;1;1000;0001;1000388;Profil Al 12x37;Hliník;101;Příjem zboží na objednávku;S;1773,500;KG;100,11;177545,08;CZK;;Haberkorn s.r.o.;;SN6947;;;;NOVAKJ;4010 Nákup
27.03.2026;27.03.2026;4900002140;1;2000;0001;1000390;Frekvenční měnič 119 kW;Elektro;261;Výdej do výrobní zakázky;H;-169,560;KS;680,45;-115377,10;CZK;VZ400295;;;;;;;CERNAT;5030 Výroba obrábění
27.03.2026;27.03.2026;4900002140;2;2000;0001;1000391;Kolík 64x14;Spojovací materiál;261;Výdej do výrobní zakázky;H;-290,160;KS;15,07;-4372,71;CZK;VZ400295;;;;;;;PROCHAZ;5030 Výroba obrábění
27.03.2026;27.03.2026;4900002140;3;2000;0001;1000378;Základní barva RAL 6011;Nátěry a chemie;261;Výdej do výrobní zakázky;H;-111,600;L;99,53;-11107,55;CZK;VZ400295;;;;;;;PROCHAZ;5020 Výroba montáž
27.03.2026;27.03.2026;4900002140;4;2000;0001;1000181;Matice M81;Spojovací materiál;261;Výdej do výrobní zakázky;H;-431,640;KS;15,28;-6595,46;CZK;VZ400295;;;;;;;KUCERAL;5020 Výroba montáž
27.03.2026;27.03.2026;4900002141;1;2000;0001;1000391;Kolík 64x14;Spojovací materiál;551;Výdej do šrotu;H;-11,810;KS;15,07;-177,98;CZK;VZ400295;;;;;;;PROCHAZ;5030 Výroba obrábění
27.03.2026;27.03.2026;4900002200;1;1000;0003;5000136;Svařenec nosný A321;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-26,000;KS;13945,05;-362571,30;CZK;;;Juta a.s.;SV2440;472099,39;362571,30;102031,44;KUCERAL;6010 Expedice
27.03.2026;27.03.2026;4900002205;1;1000;0003;5000101;Převodovka šneková B301;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-3,000;KS;9813,50;-29440,50;CZK;;;Hanon Systems Autopal;SV2480;43970,49;29440,50;8976,15;SVOBODM;6010 Expedice
27.03.2026;27.03.2026;4900002214;1;1000;0003;5000107;Kryt převodovky B587;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-8,000;KS;2113,83;-16910,64;CZK;;;Magna Exteriors Bohemia;SV6403;18100,92;16910,64;3725,20;VESELAM;6010 Expedice
27.03.2026;27.03.2026;4900002496;1;2000;0003;5000109;Ventilová jednotka D945;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-9,000;KS;15315,80;-137842,20;CZK;;;Zetor Tractors a.s.;SV5457;222516,67;137842,20;46333,25;SVOBODM;6010 Expedice
27.03.2026;27.03.2026;4900002539;1;1000;0003;5000107;Kryt převodovky B587;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-13,000;KS;2113,83;-27479,79;CZK;;;Vítkovice Machinery;SV2767;30376,61;27479,79;6868,66;CERNAT;6010 Expedice
27.03.2026;27.03.2026;4900002606;1;1000;0003;5000107;Kryt převodovky B587;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-13,000;KS;2113,83;-27479,79;CZK;;;Strojírny Prostějov a.s.;SV6272;28925,64;27479,79;5902,73;CERNAT;6010 Expedice
30.03.2026;30.03.2026;4900000141;1;2000;0001;1000125;Nýt 106x48;Spojovací materiál;101;Příjem zboží na objednávku;S;550,780;KS;12,18;6708,50;CZK;;Trelleborg Bohemia;;SN1493;;;;DVORAKP;4010 Nákup
30.03.2026;30.03.2026;4900000259;1;2000;0001;1000146;Kolík 36x56;Spojovací materiál;101;Příjem zboží na objednávku;S;518,130;KS;5,86;3036,24;CZK;;Colorlak a.s.;;SN1577;;;;CERNAT;4010 Nákup
30.03.2026;30.03.2026;4900000305;1;1000;0001;1000154;Ředidlo S38;Nátěry a chemie;101;Příjem zboží na objednávku;S;1226,840;L;298,27;365929,57;CZK;;Wurth s.r.o.;;SN2403;;;;KUCERAL;4010 Nákup
30.03.2026;30.03.2026;4900000372;1;2000;0001;1000165;Deska PE 38 mm;Plasty;101;Příjem zboží na objednávku;S;998,550;KG;43,33;43267,17;CZK;;Killich s.r.o.;;SN1800;;;;KUCERAL;4010 Nákup
30.03.2026;30.03.2026;4900000459;1;2000;0001;1000180;Čidlo indukční 72 mm;Elektro;101;Příjem zboží na objednávku;S;172,580;KS;500,05;86298,63;CZK;;Metalšrot Tlumačov;;SN8673;;;;HORAKT;4010 Nákup
30.03.2026;30.03.2026;4900000521;1;1000;0001;1000192;Plech Al 70 mm;Hliník;101;Příjem zboží na objednávku;S;865,970;KG;121,62;105319,27;CZK;;ESSA Czech;;SN2267;;;;PROCHAZ;4010 Nákup
30.03.2026;30.03.2026;4900000545;1;2000;0001;1000196;Odmašťovač RAL 3020;Nátěry a chemie;101;Příjem zboží na objednávku;S;1387,250;L;250,63;347686,47;CZK;;Colorlak a.s.;;SN9043;;;;PROCHAZ;4010 Nákup
30.03.2026;30.03.2026;4900000563;1;2000;0001;1000199;Plech Al 25 mm;Hliník;101;Příjem zboží na objednávku;S;1492,570;KG;87,30;130301,36;CZK;;Hilti ČR s.r.o.;;SN2540;;;;KUCERAL;4010 Nákup
30.03.2026;30.03.2026;4900000626;1;1000;0001;1000211;O-kroužek 90 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;1133,280;KS;5,48;6210,37;CZK;;Lapp Kabel s.r.o.;;SN2618;;;;NOVAKJ;4010 Nákup
30.03.2026;30.03.2026;4900000649;1;2000;0001;1000215;Motor 73 kW;Elektro;101;Příjem zboží na objednávku;S;587,790;KS;175,44;103121,88;CZK;;Alumat s.r.o.;;SN8859;;;;DVORAKP;4010 Nákup
30.03.2026;30.03.2026;4900000754;1;1000;0001;1000234;Plech Al 44 mm;Hliník;101;Příjem zboží na objednávku;S;1925,900;KG;95,56;184039,00;CZK;;Colorlak a.s.;;SN2462;;;;NOVAKJ;4010 Nákup
30.03.2026;30.03.2026;4900000803;1;1000;0001;1000242;Granulát PA6 14;Plasty;101;Příjem zboží na objednávku;S;411,980;KG;54,05;22267,52;CZK;;Alumat s.r.o.;;SN1075;;;;KUCERAL;4010 Nákup
30.03.2026;30.03.2026;4900000849;1;1000;0001;1000250;Kabel CYKY 34x42;Elektro;101;Příjem zboží na objednávku;S;1048,420;KS;795,46;833976,17;CZK;;Lapp Kabel s.r.o.;;SN2893;;;;CERNAT;4010 Nákup
30.03.2026;30.03.2026;4900000927;1;2000;0001;1000266;Ředidlo S85;Nátěry a chemie;101;Příjem zboží na objednávku;S;1750,430;L;292,77;512473,39;CZK;;Bossard CZ s.r.o.;;SN9242;;;;PROCHAZ;4010 Nákup
30.03.2026;30.03.2026;4900001411;1;2000;0001;1000355;Motor 65 kW;Elektro;101;Příjem zboží na objednávku;S;1134,520;KS;794,20;901035,78;CZK;;Bibus s.r.o.;;SN3185;;;;SVOBODM;4010 Nákup
30.03.2026;30.03.2026;4900001488;1;1000;0001;1000368;Deska PE 52 mm;Plasty;101;Příjem zboží na objednávku;S;1014,500;KG;65,30;66246,85;CZK;;Trelleborg Bohemia;;SN4651;;;;CERNAT;4010 Nákup
30.03.2026;30.03.2026;4900001546;1;2000;0001;1000378;Základní barva RAL 6011;Nátěry a chemie;101;Příjem zboží na objednávku;S;2034,180;L;99,53;202461,94;CZK;;Fabory CZ;;SN2898;;;;CERNAT;4010 Nákup
30.03.2026;30.03.2026;4900001593;1;1000;0001;1000387;Trubka ocelová 55x68;Ocel;101;Příjem zboží na objednávku;S;1830,460;KG;29,33;53687,39;CZK;;Siemens s.r.o.;;SN9370;;;;SVOBODM;4010 Nákup
30.03.2026;30.03.2026;4900001681;1;2000;0001;1000122;Trubka Al 54 mm;Hliník;261;Výdej do výrobní zakázky;H;-159,480;KG;99,64;-15890,59;CZK;VZ400012;;;;;;;HORAKT;5030 Výroba obrábění
30.03.2026;30.03.2026;4900001681;2;2000;0001;1000198;Trubka ocelová 56x45;Ocel;261;Výdej do výrobní zakázky;H;-232,200;KG;20,95;-4864,59;CZK;VZ400012;;;;;;;VESELAM;5030 Výroba obrábění
30.03.2026;30.03.2026;4900001681;3;2000;0001;1000207;Granulát PA6 54;Plasty;261;Výdej do výrobní zakázky;H;-220,680;KG;68,70;-15160,72;CZK;VZ400012;;;;;;;SVOBODM;5030 Výroba obrábění
30.03.2026;30.03.2026;4900001681;4;2000;0001;1000233;Trubka ocelová 70x56;Ocel;261;Výdej do výrobní zakázky;H;-215,640;KG;20,71;-4465,90;CZK;VZ400012;;;;;;;VESELAM;5020 Výroba montáž
30.03.2026;30.03.2026;4900001681;5;2000;0001;1000247;Profil U 55;Ocel;261;Výdej do výrobní zakázky;H;-113,760;KG;23,08;-2625,58;CZK;VZ400012;;;;;;;KUCERAL;5020 Výroba montáž
30.03.2026;30.03.2026;4900001815;1;2000;0003;5000128;Konzole montážní E878;Hotový výrobek;131;Příjem z výroby;S;27,000;KS;2954,77;79778,79;CZK;VZ400075;;;SV4278;;;;NOVAKJ;5020 Výroba montáž
30.03.2026;30.03.2026;4900001864;1;1000;0001;1000279;Šroub M112x31;Spojovací materiál;261;Výdej do výrobní zakázky;H;-249,300;KS;9,52;-2373,34;CZK;VZ400103;;;;;;;VESELAM;5030 Výroba obrábění
30.03.2026;30.03.2026;4900001864;2;1000;0001;1000195;Kolík 20x27;Spojovací materiál;261;Výdej do výrobní zakázky;H;-16,500;KS;15,97;-263,50;CZK;VZ400103;;;;;;;PROCHAZ;5030 Výroba obrábění
30.03.2026;30.03.2026;4900001864;3;1000;0001;1000336;Základní barva RAL 7035;Nátěry a chemie;261;Výdej do výrobní zakázky;H;-90,900;L;119,31;-10845,28;CZK;VZ400103;;;;;;;CERNAT;5020 Výroba montáž
30.03.2026;30.03.2026;4900001864;4;1000;0001;1000321;Podložka 22;Spojovací materiál;261;Výdej do výrobní zakázky;H;-138,900;KS;13,53;-1879,32;CZK;VZ400103;;;;;;;NOVAKJ;5030 Výroba obrábění
30.03.2026;30.03.2026;4900001951;1;2000;0001;1000115;Profil Al 44x37;Hliník;261;Výdej do výrobní zakázky;H;-271,320;KG;75,99;-20617,61;CZK;VZ400158;;;;;;;PROCHAZ;5030 Výroba obrábění
30.03.2026;30.03.2026;4900001951;2;2000;0001;1000129;Profil Al 107x59;Hliník;261;Výdej do výrobní zakázky;H;-104,500;KG;63,91;-6678,59;CZK;VZ400158;;;;;;;CERNAT;5020 Výroba montáž
30.03.2026;30.03.2026;4900001951;3;2000;0001;1000319;Granulát PA6 44;Plasty;261;Výdej do výrobní zakázky;H;-104,500;KG;71,64;-7486,38;CZK;VZ400158;;;;;;;HORAKT;5030 Výroba obrábění
30.03.2026;30.03.2026;4900001951;4;2000;0001;1000100;Trubka ocelová 100x79;Ocel;261;Výdej do výrobní zakázky;H;-91,200;KG;34,31;-3129,07;CZK;VZ400158;;;;;;;VESELAM;5030 Výroba obrábění
30.03.2026;30.03.2026;4900001951;5;2000;0001;1000139;Nýt 46x36;Spojovací materiál;261;Výdej do výrobní zakázky;H;-297,920;KS;4,20;-1251,26;CZK;VZ400158;;;;;;;SVOBODM;5020 Výroba montáž
30.03.2026;30.03.2026;4900001951;6;2000;0001;1000198;Trubka ocelová 56x45;Ocel;261;Výdej do výrobní zakázky;H;-50,540;KG;20,95;-1058,81;CZK;VZ400158;;;;;;;SVOBODM;5020 Výroba montáž
30.03.2026;30.03.2026;4900001951;7;2000;0001;1000339;Profil Al 7x33;Hliník;261;Výdej do výrobní zakázky;H;-213,560;KG;91,34;-19506,57;CZK;VZ400158;;;;;;;HORAKT;5030 Výroba obrábění
30.03.2026;30.03.2026;4900002058;1;1000;0003;5000133;Skříň rozvaděče D196;Hotový výrobek;131;Příjem z výroby;S;37,000;KS;20147,73;745466,01;CZK;VZ400227;;;SV4283;;;;DVORAKP;5020 Výroba montáž
30.03.2026;30.03.2026;4900002202;1;1000;0003;5000136;Svařenec nosný A321;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-13,000;KS;13945,05;-181285,65;CZK;;;Tatra Trucks a.s.;SV6405;243812,46;181285,65;43232,30;KUCERAL;6010 Expedice
30.03.2026;30.03.2026;4900002219;1;2000;0003;5000134;Dopravník pásový E794;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-4,000;KS;1976,93;-7907,72;CZK;;;Hella Autotechnik Nova;SV6319;9594,41;7907,72;2039,92;KUCERAL;6010 Expedice
30.03.2026;30.03.2026;4900002252;1;1000;0003;5000142;Rám podvozkový A874;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-25,000;KS;7208,74;-180218,50;CZK;;;Magna Exteriors Bohemia;SV5709;263159,29;180218,50;50379,17;CERNAT;6010 Expedice
30.03.2026;30.03.2026;4900002341;1;2000;0003;5000128;Konzole montážní E878;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-9,000;KS;2954,77;-26592,93;CZK;;;Bonatrans Group a.s.;SV1114;43413,54;26592,93;8162,00;DVORAKP;6010 Expedice
30.03.2026;30.03.2026;4900002380;1;1000;0003;5000133;Skříň rozvaděče D196;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-4,000;KS;20147,73;-80590,92;CZK;;;Witte Automotive;SV8349;119171,28;80590,92;25859,72;HORAKT;6010 Expedice
30.03.2026;30.03.2026;4900002503;1;1000;0003;5000107;Kryt převodovky B587;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-37,000;KS;2113,83;-78211,71;CZK;;;Vítkovice Machinery;SV8735;84276,89;78211,71;19124,40;DVORAKP;6010 Expedice
30.03.2026;30.03.2026;4900002537;1;1000;0003;5000133;Skříň rozvaděče D196;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-37,000;KS;20147,73;-745466,01;CZK;;;Bonatrans Group a.s.;SV9124;1183803,43;745466,01;259147,61;KUCERAL;6010 Expedice
30.03.2026;30.03.2026;4900002580;1;2000;0003;5000100;Čerpadlo odstředivé A594;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-18,000;KS;1079,41;-19429,38;CZK;;;Bosch Diesel s.r.o.;SV5451;30064,79;19429,38;5400,40;DVORAKP;6010 Expedice
31.03.2026;31.03.2026;4900000173;1;2000;0001;1000131;Čidlo indukční 113 mm;Elektro;101;Příjem zboží na objednávku;S;819,690;KS;756,41;620021,71;CZK;;Resinex CZ s.r.o.;;SN2702;;;;DVORAKP;4010 Nákup
31.03.2026;31.03.2026;4900000211;1;1000;0001;1000139;Nýt 46x36;Spojovací materiál;101;Příjem zboží na objednávku;S;1168,800;KS;4,20;4908,96;CZK;;Metalšrot Tlumačov;;SN8106;;;;NOVAKJ;4010 Nákup
31.03.2026;31.03.2026;4900000218;1;2000;0001;1000140;Lak polyuretanový RAL 3020;Nátěry a chemie;101;Příjem zboží na objednávku;S;698,510;L;129,92;90750,42;CZK;;Fabory CZ;;SN6132;;;;CERNAT;4010 Nákup
31.03.2026;31.03.2026;4900000578;1;2000;0001;1000202;Kolík 46x32;Spojovací materiál;101;Příjem zboží na objednávku;S;259,590;KS;2,81;729,45;CZK;;Killich s.r.o.;;SN3724;;;;CERNAT;4010 Nákup
31.03.2026;31.03.2026;4900000614;1;1000;0001;1000208;Stykač 43 A;Elektro;101;Příjem zboží na objednávku;S;375,680;KS;687,68;258347,62;CZK;;Bossard CZ s.r.o.;;SN7931;;;;CERNAT;4010 Nákup
31.03.2026;31.03.2026;4900000859;1;2000;0001;1000252;Ředidlo S24;Nátěry a chemie;101;Příjem zboží na objednávku;S;1873,970;L;270,93;507714,69;CZK;;Hennlich s.r.o.;;SN5913;;;;VESELAM;4010 Nákup
31.03.2026;31.03.2026;4900001453;1;2000;0001;1000363;Kolík 119x35;Spojovací materiál;101;Příjem zboží na objednávku;S;609,730;KS;5,72;3487,66;CZK;;Trelleborg Bohemia;;SN4504;;;;PROCHAZ;4010 Nákup
31.03.2026;31.03.2026;4900001521;1;2000;0001;1000375;Deska PE 101 mm;Plasty;101;Příjem zboží na objednávku;S;274,400;KG;63,57;17443,61;CZK;;Haberkorn s.r.o.;;SN4305;;;;VESELAM;4010 Nákup
31.03.2026;31.03.2026;4900001946;1;2000;0003;5000131;Převodovka šneková B156;Hotový výrobek;131;Příjem z výroby;S;16,000;KS;10607,58;169721,28;CZK;VZ400154;;;SV8643;;;;VESELAM;5020 Výroba montáž
31.03.2026;31.03.2026;4900002222;1;1000;0003;5000104;Dopravník pásový E932;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-22,000;KS;2436,00;-53592,00;CZK;;;Tatra Trucks a.s.;SV4524;73665,39;53592,00;15203,87;KUCERAL;6010 Expedice
01.04.2026;01.04.2026;4900000131;1;2000;0001;1000123;Granulát ABS 76;Plasty;101;Příjem zboží na objednávku;S;422,030;KG;48,36;20409,37;CZK;;Plastika Nitra a.s.;;SN2223;;;;CERNAT;4010 Nákup
01.04.2026;01.04.2026;4900000174;1;2000;0001;1000131;Čidlo indukční 113 mm;Elektro;101;Příjem zboží na objednávku;S;735,980;KS;756,41;556702,63;CZK;;ESSA Czech;;SN8308;;;;SVOBODM;4010 Nákup
01.04.2026;01.04.2026;4900000209;1;2000;0001;1000138;Frekvenční měnič 18 kW;Elektro;101;Příjem zboží na objednávku;S;637,440;KS;423,21;269770,98;CZK;;Trelleborg Bohemia;;SN9686;;;;VESELAM;4010 Nákup
01.04.2026;01.04.2026;4900000484;1;1000;0001;1000185;Profil Al 28x35;Hliník;101;Příjem zboží na objednávku;S;993,820;KG;71,24;70799,74;CZK;;Schneider Electric CZ;;SN5571;;;;CERNAT;4010 Nákup
01.04.2026;01.04.2026;4900000519;1;1000;0001;1000191;Trubka ocelová 94x42;Ocel;101;Příjem zboží na objednávku;S;1667,530;KG;31,93;53244,23;CZK;;PPG Deco Czech;;SN9176;;;;NOVAKJ;4010 Nákup
01.04.2026;01.04.2026;4900000594;1;1000;0001;1000205;Trubka ocelová 6x21;Ocel;101;Příjem zboží na objednávku;S;470,960;KG;24,44;11510,26;CZK;;Schneider Electric CZ;;SN3411;;;;KUCERAL;4010 Nákup
01.04.2026;01.04.2026;4900000879;1;1000;0001;1000256;Deska PE 94 mm;Plasty;101;Příjem zboží na objednávku;S;1064,040;KG;65,89;70109,60;CZK;;Bossard CZ s.r.o.;;SN7092;;;;VESELAM;4010 Nákup
01.04.2026;01.04.2026;4900000896;1;2000;0001;1000259;Základní barva RAL 3020;Nátěry a chemie;101;Příjem zboží na objednávku;S;2112,860;L;236,85;500430,89;CZK;;Bibus s.r.o.;;SN3815;;;;PROCHAZ;4010 Nákup
01.04.2026;01.04.2026;4900001208;1;1000;0001;1000316;Tlumič gumový 7;Těsnění a guma;101;Příjem zboží na objednávku;S;496,390;KS;67,08;33297,84;CZK;;Killich s.r.o.;;SN1520;;;;DVORAKP;4010 Nákup
01.04.2026;01.04.2026;4900001473;1;1000;0001;1000365;O-kroužek 119 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;871,920;KS;65,35;56979,97;CZK;;Wurth s.r.o.;;SN2734;;;;NOVAKJ;4010 Nákup
01.04.2026;01.04.2026;4900001682;1;2000;0003;5000124;Dopravník pásový A794;Hotový výrobek;131;Příjem z výroby;S;36,000;KS;1487,77;53559,72;CZK;VZ400012;;;SV8661;;;;NOVAKJ;5020 Výroba montáž
01.04.2026;01.04.2026;4900001865;1;1000;0003;5000116;Svařenec nosný E926;Hotový výrobek;131;Příjem z výroby;S;30,000;KS;635,56;19066,80;CZK;VZ400103;;;SV6003;;;;HORAKT;5020 Výroba montáž
01.04.2026;01.04.2026;4900001952;1;2000;0003;5000134;Dopravník pásový E794;Hotový výrobek;131;Příjem z výroby;S;38,000;KS;1976,93;75123,34;CZK;VZ400158;;;SV7363;;;;VESELAM;5020 Výroba montáž
01.04.2026;01.04.2026;4900001985;1;1000;0001;1000155;Těsnění ploché 95 mm;Těsnění a guma;261;Výdej do výrobní zakázky;H;-26,320;KS;30,84;-811,71;CZK;VZ400179;;;;;;;VESELAM;5020 Výroba montáž
01.04.2026;01.04.2026;4900001985;2;1000;0001;1000179;Granulát ABS 25;Plasty;261;Výdej do výrobní zakázky;H;-101,220;KG;54,80;-5546,86;CZK;VZ400179;;;;;;;HORAKT;5030 Výroba obrábění
01.04.2026;01.04.2026;4900001985;3;1000;0001;1000250;Kabel CYKY 34x42;Elektro;261;Výdej do výrobní zakázky;H;-116,620;KS;795,46;-92766,55;CZK;VZ400179;;;;;;;DVORAKP;5030 Výroba obrábění
01.04.2026;01.04.2026;4900001985;4;1000;0001;1000162;Manžeta 19x29;Těsnění a guma;261;Výdej do výrobní zakázky;H;-134,400;KS;19,44;-2612,74;CZK;VZ400179;;;;;;;KUCERAL;5020 Výroba montáž
01.04.2026;01.04.2026;4900001985;5;1000;0001;1000369;Kabel CYKY 69x15;Elektro;261;Výdej do výrobní zakázky;H;-88,200;KS;47,42;-4182,44;CZK;VZ400179;;;;;;;DVORAKP;5020 Výroba montáž
01.04.2026;01.04.2026;4900001985;6;1000;0001;1000260;Těsnění ploché 87 mm;Těsnění a guma;261;Výdej do výrobní zakázky;H;-95,620;KS;22,51;-2152,41;CZK;VZ400179;;;;;;;KUCERAL;5030 Výroba obrábění
01.04.2026;01.04.2026;4900001985;7;1000;0001;1000382;Deska PE 55 mm;Plasty;261;Výdej do výrobní zakázky;H;-18,620;KG;70,90;-1320,16;CZK;VZ400179;;;;;;;PROCHAZ;5030 Výroba obrábění
01.04.2026;01.04.2026;4900002142;1;2000;0003;5000137;Kryt převodovky B734;Hotový výrobek;131;Příjem z výroby;S;36,000;KS;4419,44;159099,84;CZK;VZ400295;;;SV7504;;;;SVOBODM;5020 Výroba montáž
01.04.2026;01.04.2026;4900002258;1;1000;0003;5000111;Převodovka šneková F683;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-7,000;KS;6903,87;-48327,09;CZK;;;Juta a.s.;SV2764;72471,09;48327,09;14819,26;NOVAKJ;6010 Expedice
